movieId,title,genres,movie_url,poster,director
61394,"Onion Movie, The (2008)",Comedy,https://www.imdb.com/title/tt0392878/,"https://m.media-amazon.com/images/M/MV5BNDdkMDUxMmUtNWQ1Yi00OWY3LWI2ZDktOTBmNzVkMTAwODM5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Tom Kuntz
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,https://www.imdb.com/title/tt1477101/,"https://m.media-amazon.com/images/M/MV5BNTkyN2QyOGEtY2NjOC00ZTNmLWEwMTEtYjFlY2ZkNTZmMWQxXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_UY268_CR16,0,182,268_AL__QL50.jpg",Chris Donovan
61406,John Adams (2008),Drama,https://www.imdb.com/title/tt0472027/,"https://m.media-amazon.com/images/M/MV5BMTQwNDc0MDE2MF5BMl5BanBnXkFtZTcwODYwNjE2MQ@@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Paul Giamatti
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,https://www.imdb.com/title/tt0814022/,"https://m.media-amazon.com/images/M/MV5BNzJlZTgwZTctZDVkYy00NGU0LThiNWItM2FiMmJlZTJkMGMzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Danny Pang
61628,Sunflower (Xiang ri kui) (2005),Drama,https://www.imdb.com/title/tt0401808/,"https://m.media-amazon.com/images/M/MV5BMjEyMDk0MzMxOF5BMl5BanBnXkFtZTcwNTE2NDM3MQ@@._V1_UY268_CR6,0,182,268_AL__QL50.jpg",Yang Zhang
61692,Altered (2006),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0457275/,"https://m.media-amazon.com/images/M/MV5BOTFmYjgwZTktMTcwNS00M2QzLWI1YzItY2UxYjQxZjUwOGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Eduardo Sánchez
61697,Righteous Kill (2008),Crime|Mystery|Thriller,https://www.imdb.com/title/tt1034331/,"https://m.media-amazon.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jon Avnet
61705,Lakeview Terrace (2008),Drama|Thriller,https://www.imdb.com/title/tt0947802/,"https://m.media-amazon.com/images/M/MV5BMTI0MzI0NDI4Ml5BMl5BanBnXkFtZTcwOTk4ODk3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Neil LaBute
61729,Ghost Town (2008),Comedy|Fantasy|Romance,https://www.imdb.com/title/tt0995039/,"https://m.media-amazon.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",David Koepp
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,https://www.imdb.com/title/tt0353324/,"https://m.media-amazon.com/images/M/MV5BMTQxODI4NDY1NV5BMl5BanBnXkFtZTcwNjE5ODkyMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",Lance Mungia
61986,Appaloosa (2008),Western,https://www.imdb.com/title/tt0800308/,"https://m.media-amazon.com/images/M/MV5BMTMxMDE5NDIxM15BMl5BanBnXkFtZTcwNjI0MjQ4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ed Harris
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,https://www.imdb.com/title/tt1282036/,"https://m.media-amazon.com/images/M/MV5BMzhlYzIyZTQtODhjMy00NDMxLTllYjYtOGZiZDZkYWE2N2RiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Frank Sudol
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,https://www.imdb.com/title/tt1059786/,"https://m.media-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",D.J. Caruso
62113,How to Lose Friends & Alienate People (2008),Comedy,https://www.imdb.com/title/tt0455538/,"https://m.media-amazon.com/images/M/MV5BMjY0MzFmMDgtY2ZiOC00M2QyLWFmOWMtOTBmZWY4OWE2YTYzXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert B. Weide
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,https://www.imdb.com/title/tt0981227/,"https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Peter Sollett
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,https://www.imdb.com/title/tt0047682/,"https://m.media-amazon.com/images/M/MV5BMzM5MWQ5MmUtZWJjZS00NTRkLTg0YzItNzFiMjQwZTEwNmQ0XkEyXkFqcGdeQXVyNTE1NDg2NjI@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",Mikio Naruse
62250,Gomorrah (Gomorra) (2008),Crime|Drama,https://www.imdb.com/title/tt0929425/,"https://m.media-amazon.com/images/M/MV5BMTM2NDgzMDY4MF5BMl5BanBnXkFtZTcwMzUwMzg5MQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Matteo Garrone
62293,"Duchess, The (2008)",Drama|Romance,https://www.imdb.com/title/tt0864761/,"https://m.media-amazon.com/images/M/MV5BMTU1MTQzMjgzNl5BMl5BanBnXkFtZTcwNTQxMzk3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Saul Dibb
62299,Alone in the Dark II (2008),Action|Horror,https://www.imdb.com/title/tt0913951/,"https://m.media-amazon.com/images/M/MV5BNzlhYmQzNWItNDM3OS00ZDE2LWI5ZWQtMjQwMmIxNTA0Y2YxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Michael Roesch
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,https://www.imdb.com/title/tt0279077/,"https://m.media-amazon.com/images/M/MV5BYzkzYjI2YzMtZjllMS00MzRmLTk2MDMtZWY4Zjg4N2M2NmIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",Jun Mizuki
62344,Rachel Getting Married (2008),Drama|Romance,https://www.imdb.com/title/tt1084950/,"https://m.media-amazon.com/images/M/MV5BMTU4MTQ0MzQwOF5BMl5BanBnXkFtZTcwODY1NDI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Jonathan Demme
62374,Body of Lies (2008),Action|Drama|Thriller,https://www.imdb.com/title/tt0758774/,"https://m.media-amazon.com/images/M/MV5BMTgzOTY3MTM0OV5BMl5BanBnXkFtZTcwNjc5MTI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ridley Scott
62376,City of Ember (2008),Adventure|Children|Sci-Fi,https://www.imdb.com/title/tt0970411/,"https://m.media-amazon.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gil Kenan
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0006333/,"https://m.media-amazon.com/images/M/MV5BMTQ0OTk3MTIzNV5BMl5BanBnXkFtZTgwNDA5MjAwMzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Stuart Paton
62394,Max Payne (2008),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0467197/,"https://m.media-amazon.com/images/M/MV5BNzM5OTAxYmQtODRkZC00ZGZlLTlhNzYtNzFiODVjMTY4MWU2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",John Moore
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,https://www.imdb.com/title/tt1007028/,"https://m.media-amazon.com/images/M/MV5BY2I1N2Y0ODEtNzZmZS00NzBjLWFkZjEtMTVkOTY1Y2UzZGE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Kevin Smith
62437,W. (2008),Drama,https://www.imdb.com/title/tt1175491/,"https://m.media-amazon.com/images/M/MV5BMTkzMzg3NjM3OV5BMl5BanBnXkFtZTcwNTY1MzUzMw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Oliver Stone
62439,My Best Friend's Girl (2008),Comedy|Romance,https://www.imdb.com/title/tt1046163/,"https://m.media-amazon.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Howard Deutch
62511,"Synecdoche, New York (2008)",Comedy|Drama,https://www.imdb.com/title/tt0383028/,"https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Charlie Kaufman
62553,"Secret Life of Bees, The (2008)",Drama,https://www.imdb.com/title/tt1657669/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
62586,"American Carol, An (2008)",Comedy|Fantasy,https://www.imdb.com/title/tt1190617/,"https://m.media-amazon.com/images/M/MV5BMjA5MjAyNzcxMF5BMl5BanBnXkFtZTcwNTk2MzI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",David Zucker
62644,"Wave, The (Welle, Die) (2008)",Drama,https://www.imdb.com/title/tt1063669/,"https://m.media-amazon.com/images/M/MV5BMzc0ZmUyZjAtZThkMi00ZDY5LTg5YjctYmUwM2FiYjMyMDI5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Dennis Gansel
62662,Tokyo-Ga (1985),Documentary,https://www.imdb.com/title/tt0090182/,"https://m.media-amazon.com/images/M/MV5BMTk1NTI0NzM0M15BMl5BanBnXkFtZTcwMTIxMTcxMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Wim Wenders
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,https://www.imdb.com/title/tt0963743/,"https://m.media-amazon.com/images/M/MV5BMTI1MTg0NjcyNF5BMl5BanBnXkFtZTcwMzQxNTQ4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gurinder Chadha
62792,Pride and Glory (2008),Crime|Drama,https://www.imdb.com/title/tt0482572/,"https://m.media-amazon.com/images/M/MV5BMTI2Mjg1MDk3OV5BMl5BanBnXkFtZTcwMjU4MTM5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gavin O'Connor
62799,"Express, The (2008)",Drama,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,https://www.imdb.com/title/tt0280453/,"https://m.media-amazon.com/images/M/MV5BZDdlYjdiZmEtYWEzYi00MDhmLWFjZmUtNzZmYTA2OWE5MmVhXkEyXkFqcGdeQXVyMzYyMzU2OA@@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",Michael Vejar
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,https://www.imdb.com/title/tt0871427/,"https://m.media-amazon.com/images/M/MV5BMTg0MjYzMjc2MF5BMl5BanBnXkFtZTgwNzgwNzAwNzE@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",J. Michael Straczynski
62849,RocknRolla (2008),Action|Crime,https://www.imdb.com/title/tt1032755/,"https://m.media-amazon.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Guy Ritchie
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,https://www.imdb.com/title/tt1054486/,"https://m.media-amazon.com/images/M/MV5BMTA3MjU2ODg0NjVeQTJeQWpwZ15BbWU3MDIxMjY1ODE@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Dwayne Carey-Hill
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,https://www.imdb.com/title/tt0910812/,"https://m.media-amazon.com/images/M/MV5BMzdhODdmMDktYWNmMi00MWYwLWFiZWUtMGM2YzIyYjk0MjA4XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Zooey Deschanel
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,https://www.imdb.com/title/tt0479952/,"https://m.media-amazon.com/images/M/MV5BMjExMDA4NDcwMl5BMl5BanBnXkFtZTcwODAxNTQ3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Eric Darnell
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,https://www.imdb.com/title/tt0861689/,"https://m.media-amazon.com/images/M/MV5BNjM4YmE5MjQtYzdjNi00YTE0LWE0ZGItMjFhN2M3Njk5MDc3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL__QL50.jpg",Fernando Meirelles
63062,Changeling (2008),Crime|Drama|Mystery,https://www.imdb.com/title/tt0824747/,"https://m.media-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Clint Eastwood
63072,"Road, The (2009)",Adventure|Drama|Thriller,https://www.imdb.com/title/tt1327801/,"https://m.media-amazon.com/images/M/MV5BYWJhZjNjZjUtM2JlZC00ZWE3LWJmZDItMDRhMWJkMTJhZDhkXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Ian Brennan
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,https://www.imdb.com/title/tt1010048/,"https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Danny Boyle
63113,Quantum of Solace (2008),Action|Adventure|Thriller,https://www.imdb.com/title/tt0830515/,"https://m.media-amazon.com/images/M/MV5BMjZiYTUzMzktZWI5Yy00Mzk4LWFlMDgtYjRmNWU0Mzc0MzNiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Marc Forster
63131,Role Models (2008),Comedy,https://www.imdb.com/title/tt0430922/,"https://m.media-amazon.com/images/M/MV5BMTg3MTk4NzQ0NV5BMl5BanBnXkFtZTcwNjM0OTc5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",David Wain
63179,Tokyo! (2008),Drama,https://www.imdb.com/title/tt0976060/,"https://m.media-amazon.com/images/M/MV5BNDc3OWNlZDgtOGY2ZS00OWQ5LTg5M2EtMjEyMWIwOWI5Mjk0XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Leos Carax
63222,JCVD (2008),Action|Drama|Thriller,https://www.imdb.com/title/tt1130988/,"https://m.media-amazon.com/images/M/MV5BNDAwMDg5MTY1N15BMl5BanBnXkFtZTcwMTU1MjcwMg@@._V1_UY268_CR6,0,182,268_AL__QL50.jpg",Mabrouk El Mechri
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,https://www.imdb.com/title/tt0128996/,"https://m.media-amazon.com/images/M/MV5BMDE3MDljNjctNGY2Zi00ZWY4LTkzYjgtMzZkMTQxMGJjMzM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Iscove
63276,Crows Zero (Kurôzu zero) (2007),Action,https://www.imdb.com/title/tt1016290/,"https://m.media-amazon.com/images/M/MV5BYzVjNmM4NTktYTk2ZC00ZGNiLWE4NWYtMjQzMWM3YTFjODk1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",Takashi Miike
63312,Krabat (2008),Drama|Fantasy,https://www.imdb.com/title/tt0772181/,"https://m.media-amazon.com/images/M/MV5BNWY4MTc0Y2ItOGIyNS00OWUyLThhZDMtMzNiN2Y1MzJkNmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Marco Kreuzpaintner
63393,Camp Rock (2008),Comedy|Musical|Romance,https://www.imdb.com/title/tt1055366/,"https://m.media-amazon.com/images/M/MV5BZGMwMDdjYWEtZTk2NC00YmUyLTgxMmYtZDEwNTE2NDljNThlXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Matthew Diamond
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0387736/,"https://m.media-amazon.com/images/M/MV5BMTkyODgzOTg2NV5BMl5BanBnXkFtZTcwMTEwNTEzMQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",Ben Browder
63436,Saw V (2008),Crime|Horror|Thriller,https://www.imdb.com/title/tt1132626/,"https://m.media-amazon.com/images/M/MV5BMzc2ZWQ4YTYtZDY0Zi00YzkxLTgxNTMtMTE3MDE3NzQyNjc2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",David Hackl
63479,Sex Drive (2008),Comedy,https://www.imdb.com/title/tt1135985/,"https://m.media-amazon.com/images/M/MV5BMjE0MTcyMzg5M15BMl5BanBnXkFtZTcwMDUyOTA4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Sean Anders
63515,The Island (2006),Drama|Mystery,https://www.imdb.com/title/tt0851577/,"https://m.media-amazon.com/images/M/MV5BMTk1MzA0NjEyMF5BMl5BanBnXkFtZTgwNDAwMDY0MDE@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Pavel Lungin
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,https://www.imdb.com/title/tt1014775/,"https://m.media-amazon.com/images/M/MV5BMTI2NzUxNjEzMl5BMl5BanBnXkFtZTcwOTMyNjM4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Raja Gosnell
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,https://www.imdb.com/title/tt0059320/,"https://m.media-amazon.com/images/M/MV5BZDE0MTBmZGEtNTEwZi00M2IxLTliY2EtNDliNDM3ZTVhMGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",Seijun Suzuki
63808,"Class, The (Entre les murs) (2008)",Drama,https://www.imdb.com/title/tt1068646/,"https://m.media-amazon.com/images/M/MV5BMTc4NjUzNDYxM15BMl5BanBnXkFtZTcwNjExNzMwMg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Laurent Cantet
63826,Splinter (2008),Action|Horror|Thriller,https://www.imdb.com/title/tt1031280/,"https://m.media-amazon.com/images/M/MV5BMTY1NzYzNTU5Nl5BMl5BanBnXkFtZTcwODc2ODQ5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Toby Wilkins
63853,Australia (2008),Adventure|Drama|War|Western,https://www.imdb.com/title/tt0455824/,"https://m.media-amazon.com/images/M/MV5BZjJhMTAyZWMtMjRlZC00NWU3LTg3ODQtYTkyZjRiN2NhY2Y5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Baz Luhrmann
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,https://www.imdb.com/title/tt0397892/,"https://m.media-amazon.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",Byron Howard
63876,Milk (2008),Drama,https://www.imdb.com/title/tt1013753/,"https://m.media-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Gus Van Sant
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,https://www.imdb.com/title/tt1099212/,"https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Catherine Hardwicke
64010,"Children, The (2008)",Horror,https://www.imdb.com/title/tt0110694/,"https://m.media-amazon.com/images/M/MV5BZDJlZTI5MDMtNTVkMC00Nzc0LWJkNzQtYjI4NGVjOGQyMTEwXkEyXkFqcGdeQXVyNDY3MTQwMzk@._V1_UY268_CR7,0,182,268_AL__QL50.jpg",Vitali Kanevsky
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,https://www.imdb.com/title/tt1129442/,"https://m.media-amazon.com/images/M/MV5BMTkxNzg1OTU4M15BMl5BanBnXkFtZTcwMjcyMjI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Olivier Megaton
64032,Four Christmases (2008),Comedy,https://www.imdb.com/title/tt0369436/,"https://m.media-amazon.com/images/M/MV5BMTQ2MjA0NDAwNF5BMl5BanBnXkFtZTcwOTU4MTM5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Seth Gordon
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,https://www.imdb.com/title/tt0914798/,"https://m.media-amazon.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Mark Herman
64114,Fireproof (2008),Drama|Romance,https://www.imdb.com/title/tt1129423/,"https://m.media-amazon.com/images/M/MV5BMGZhYzFjY2ItNDVmZi00Y2Q1LWFmMDgtMzAwYTU3NTI3ZGU4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Alex Kendrick
64116,Igor (2008),Animation|Comedy,https://www.imdb.com/title/tt0465502/,"https://m.media-amazon.com/images/M/MV5BNDYwNjM1ODkxOV5BMl5BanBnXkFtZTcwMTQyMzI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Tony Leondis
64167,Dinotopia (2002),Adventure|Fantasy,https://www.imdb.com/title/tt0233044/,"https://m.media-amazon.com/images/M/MV5BYWRlNzVkNDMtZTc5Ni00Y2I0LWI1MTQtN2Y4MTYzNTYzNjE0XkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",David Thewlis
64197,Hunger (2008),Drama,https://www.imdb.com/title/tt0986233/,"https://m.media-amazon.com/images/M/MV5BOWY5YTNkOTMtNmE2NC00ODhlLWJiYzEtYThhYWU2MjQ1MmNmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Steve McQueen
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0450314/,"https://m.media-amazon.com/images/M/MV5BNDc1ODUyMzUtNDBkZS00YThiLWEzMjEtMGRlOTIzZWU2ZDdmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Lexi Alexander
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,https://www.imdb.com/title/tt0897387/,"https://m.media-amazon.com/images/M/MV5BZDE0NGZkOGMtNGY4My00OTM4LTliM2MtM2Y5OTVjOTFmNTA5XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Gary Trousdale
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,https://www.imdb.com/title/tt0828154/,"https://m.media-amazon.com/images/M/MV5BMTQ2MTQ2MzI3MV5BMl5BanBnXkFtZTcwOTU5ODM1MQ@@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",Sophie Fiennes
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,https://www.imdb.com/title/tt1118511/,"https://m.media-amazon.com/images/M/MV5BMDg1Mzg1ZjEtM2JmZS00Y2QxLTkwOTYtYjQ4NjhlMzgwYzFjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Nick Park
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
64499,Che: Part One (2008),Drama|War,https://www.imdb.com/title/tt0892255/,"https://m.media-amazon.com/images/M/MV5BM2JiNjE4YjItNTFhNS00ZmYyLWEwNzctNzJmYzNiYWYzOGM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Steven Soderbergh
64501,Che: Part Two (2008),Drama|War,https://www.imdb.com/title/tt0374569/,"https://m.media-amazon.com/images/M/MV5BMTNmZGY4OTctYjUwNi00ZjNmLTlmODItMDVhOGJmYThmMTU5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Steven Soderbergh
64575,Doubt (2008),Drama|Mystery,https://www.imdb.com/title/tt0918927/,"https://m.media-amazon.com/images/M/MV5BYWFjZmE2NGYtNGIzYi00Nzc2LTlhZWMtMTNkOTBkOTQ0MTJmXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",John Patrick Shanley
64614,Gran Torino (2008),Crime|Drama,https://www.imdb.com/title/tt1205489/,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Clint Eastwood
64620,Frost/Nixon (2008),Drama,https://www.imdb.com/title/tt0870111/,"https://m.media-amazon.com/images/M/MV5BOTY4NTU2NTU4NF5BMl5BanBnXkFtZTcwNjE0OTc5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ron Howard
64622,"Reader, The (2008)",Drama|Romance,https://www.imdb.com/title/tt0976051/,"https://m.media-amazon.com/images/M/MV5BMTM0NDQxNjA0N15BMl5BanBnXkFtZTcwNDUwMzcwMg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Stephen Daldry
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,https://www.imdb.com/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
64716,Seven Pounds (2008),Drama,https://www.imdb.com/title/tt0814314/,"https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",Gabriele Muccino
64839,"Wrestler, The (2008)",Drama,https://www.imdb.com/title/tt13701410/,https://www.fcmlindia.com/images/fifty-days-campaign/no-image.jpg,NA
